FPR,TPR,Threshold
0.009236848604593726,0.6302288871349645,0.9486593
0.009286243516917758,0.6302288871349645,0.9485853
0.009286243516917758,0.632991318074191,0.94824845
0.009335638429241788,0.632991318074191,0.9482415
0.009335638429241788,0.6345698500394633,0.94790375
0.009385033341565818,0.6345698500394633,0.94789094
0.009385033341565818,0.6353591160220995,0.9478411
0.00943442825388985,0.6361483820047356,0.94781315
0.00948382316621388,0.6361483820047356,0.94779474
0.00948382316621388,0.6404893449092344,0.9472642
0.009582612990861942,0.6404893449092344,0.9472
0.009582612990861942,0.6408839779005525,0.9471797
0.009681402815510002,0.6408839779005525,0.94697195
0.009681402815510002,0.6420678768745067,0.94687027
0.009730797727834034,0.6420678768745067,0.9468442
0.009730797727834034,0.6424625098658248,0.9467552
0.009780192640158064,0.6424625098658248,0.94674945
0.009780192640158064,0.6448303078137332,0.9460046
0.009829587552482094,0.6452249408050513,0.94581145
0.009878982464806126,0.6452249408050513,0.9457737
0.009878982464806126,0.6456195737963694,0.9456948
0.009928377377130156,0.6456195737963694,0.94562614
0.009928377377130156,0.6460142067876875,0.94552
0.010027167201778217,0.6460142067876875,0.945299
0.010027167201778217,0.6471981057616417,0.94520444
